status,model,cand_id,subject,b,test_path,sut_classes,maven_status,sut_invocation_jaccard,assert_semantic_jaccard,delta_sut_invocation_jaccard,delta_assert_semantic_jaccard,sut_call_count_llm,sut_call_count_human,sut_unique_count_llm,sut_unique_count_human,assert_tag_count_llm,assert_tag_count_human,delta_sut_call_count_llm,delta_sut_call_count_human,llm_added_count,human_added_count,parse_error
ok,deepseek-v4-pro,241,LANG-1034: Add support for recursive comparison to EqualsBuilder#reflectionEquals (closes #202),0f6a292a29fedd49741310cd517ac4ba907bf8d4,src/test/java/org/apache/commons/lang3/builder/EqualsBuilderTest.java,EqualsBuilder;EqualsBuilderTest,maven_pass,1.0,1.0,1.0,1.0,35,35,11,11,241,241,1,1,1,1,
ok,deepseek-v4-pro,242,Add SystemProperties.JAVA_SECURITY_DEBUG,106b61a5be740b6e784c3aae4aa10d5b6df832b1,src/test/java/org/apache/commons/lang3/SystemPropertiesTest.java,SystemProperties;SystemPropertiesTest,maven_pass,1.0,1.0,1.0,1.0,62,62,48,48,257,257,0,0,0,0,
ok,deepseek-v4-pro,244,LANG-834: Validate: add inclusiveBetween and exclusiveBetween overloads for primitives types. Initial patch provided by Sebb.,11a15c639438065e63ab0bb6f8bd87779855ea67,src/test/java/org/apache/commons/lang3/ValidateTest.java,Validate;ValidateTest,maven_pass,1.0,1.0,1.0,1.0,160,160,51,51,177,177,34,34,8,8,
ok,deepseek-v4-pro,245,Deprecate ThreadUtils code that defines custom function interfaces in favor of stock java.util.function.Predicate usage.,11b1bc19ab360afce8a48167002bfcb747faeb68,src/test/java/org/apache/commons/lang3/ThreadUtilsTest.java,ThreadUtils;ThreadUtilsTest,maven_pass,1.0,1.0,1.0,1.0,55,55,29,29,58,58,8,8,2,2,
ok,deepseek-v4-pro,246,LANG-1102: Make logic for comparing OS versions in SystemUtils smarter,11c0df1d9ec508e4ae502c1b951907640a5c4804,src/test/java/org/apache/commons/lang3/SystemUtilsTest.java,SystemUtils;SystemUtilsTest,maven_pass,1.0,1.0,1.0,1.0,146,146,10,10,249,249,22,22,1,1,
ok,deepseek-v4-pro,247,LANG-1190: TypeUtils.isAssignable throws NullPointerException when fromType has type variables and toType generic superclass specifies type variable (closes #158),13cd4e0ac3ab76a4dc091eda457f9a111727cba2,src/test/java/org/apache/commons/lang3/reflect/TypeUtilsTest.java,TypeUtils;TypeUtilsTest,maven_pass,0.9875,0.9939,0.0,0.0,158,160,75,75,163,164,0,2,0,1,
ok,deepseek-v4-pro,248,LANG-1311: TypeUtils.toString() doesn't handle primitive and Object arrays correctly,1661e5519c4836a5a940b13b7797263443156fc9,src/test/java/org/apache/commons/lang3/reflect/TypeUtilsTest.java,TypeUtils;TypeUtilsTest,maven_pass,0.9816,0.982,0.0,0.0,160,163,75,78,164,167,0,3,0,1,
ok,deepseek-v4-pro,249,"Add support for Java 9's ""java.locale.providers"" in SystemProperties",16c34b222d6a16849798e3345174ca9f0ebc430d,src/test/java/org/apache/commons/lang3/SystemPropertiesTest.java,SystemProperties;SystemPropertiesTest,maven_pass,1.0,1.0,1.0,1.0,50,50,44,44,57,57,11,11,4,4,
ok,deepseek-v4-pro,250,Add DurationUtils.of(FailableConsumer|FailableRunnbale),16de452a3754bfb2b36d8f6cd4a0b55432803455,src/test/java/org/apache/commons/lang3/time/DurationUtilsTest.java,DurationUtils;DurationUtilsTest,maven_pass,1.0,1.0,1.0,1.0,41,41,12,12,53,53,3,3,3,3,
ok,deepseek-v4-pro,251,Make LangCollectors.collect(...) null-safe,17ba8b9da6a87791446917250b3d92b6925cbff0,src/test/java/org/apache/commons/lang3/stream/LangCollectorsTest.java,LangCollectors;LangCollectorsTest,maven_pass,1.0,1.0,1.0,1.0,0,0,0,0,118,118,0,0,1,1,
ok,deepseek-v4-pro,252,Add SystemUtils.IS_JAVA_19,18e772ca54dda9eee10b15b235b5b4710d232777,src/test/java/org/apache/commons/lang3/SystemUtilsTest.java,SystemUtils;SystemUtilsTest,maven_pass,1.0,1.0,1.0,1.0,351,351,15,15,652,652,0,0,0,0,
ok,deepseek-v4-pro,253,"[LANG-1457] Add ExceptionUtils.throwableOfType(Throwable, Class) and friends.",1ec6c0ae9a28ef0d1a10adbded66d2b00ea840d4,src/test/java/org/apache/commons/lang3/exception/ExceptionUtilsTest.java,ExceptionUtils;ExceptionUtilsTest,maven_pass,1.0,1.0,1.0,1.0,220,220,102,102,245,245,144,144,4,4,
ok,deepseek-v4-pro,254,"Add LockingVisitors.create(O, ReadWriteLock)",2275cca426e0ff13c40278ae428368615943ee2e,src/test/java/org/apache/commons/lang3/concurrent/locks/LockingVisitorsTest.java,LockingVisitors;LockingVisitorsTest,maven_pass,1.0,1.0,1.0,1.0,7,7,3,3,10,10,2,2,1,1,
ok,deepseek-v4-pro,255,LANG-941: Test failure in LocaleUtilsTest when building with JDK 8,24b6a468ae6ba138c4f4a1f4793fed4e73bf3c15,src/test/java/org/apache/commons/lang3/LocaleUtilsTest.java,LocaleUtils;LocaleUtilsTest,maven_pass,1.0,1.0,1.0,1.0,37,37,6,6,42,42,8,8,0,0,
ok,deepseek-v4-pro,256,[LANG-1512] Add IS_JAVA_14 and IS_JAVA_15 to org.apache.commons.lang3.SystemUtils.,259ac721ce5097312d8bd93aefde26c2785f26e9,src/test/java/org/apache/commons/lang3/SystemUtilsTest.java,SystemUtils;SystemUtilsTest,maven_pass,1.0,1.0,1.0,1.0,351,351,15,15,533,533,0,0,0,0,
ok,deepseek-v4-pro,257,Add StopWatch.getDuration() and deprecate getTime(),263026823515618b42f9549b491e57065cb69c58,src/test/java/org/apache/commons/lang3/time/StopWatchTest.java,StopWatch;StopWatchTest,maven_pass,1.0,1.0,1.0,1.0,13,13,2,2,55,55,5,5,7,7,
ok,deepseek-v4-pro,258,Add JavaVersion for Java 18 since a release candidate is available.,2777d6784ef5ccd1764e36a64575d2590b2d59d8,src/test/java/org/apache/commons/lang3/JavaVersionTest.java,JavaVersion;JavaVersionTest,maven_pass,1.0,1.0,1.0,1.0,0,0,0,0,28,28,0,0,0,0,
ok,deepseek-v4-pro,260,LANG-1356: Add bypass option for classes to recursive and reflective EqualsBuilder,2e9f3a80146262511ca7bcdd3411f095dff4951d,src/test/java/org/apache/commons/lang3/builder/EqualsBuilderTest.java,EqualsBuilder;EqualsBuilderTest,maven_pass,1.0,1.0,1.0,1.0,37,37,13,13,249,249,0,0,2,2,
ok,deepseek-v4-pro,261,[LANG-961] org.apache.commons.lang3.reflect.FieldUtils.removeFinalModifier(Field) does not clean up after itself.,2eecc96a53bb3b9da49bae03a18388d0f23853e7,src/test/java/org/apache/commons/lang3/reflect/FieldUtilsTest.java,FieldUtils;FieldUtilsTest,maven_pass,1.0,1.0,1.0,1.0,360,360,87,87,301,301,1,1,0,0,
ok,deepseek-v4-pro,262,LANG-1103: Add SystemUtils.IS_JAVA_1_9,3225ba64ce9f196b828d7c2ea124c03bd0d62955,src/test/java/org/apache/commons/lang3/SystemUtilsTest.java,SystemUtils;SystemUtilsTest,maven_pass,1.0,1.0,1.0,1.0,146,146,10,10,274,274,0,0,0,0,
ok,deepseek-v4-pro,263,Add CalendarUtils.toLocalDateTime(Calendar),328f2aedfb8643c3e1e74b5aec9e3628c3cbf2e7,src/test/java/org/apache/commons/lang3/time/CalendarUtilsTest.java,CalendarUtils;CalendarUtilsTest,maven_pass,1.0,1.0,1.0,1.0,5,5,2,2,32,32,0,0,1,1,
ok,deepseek-v4-pro,264,LANG-990: Avoid String allocation in StrBuilder.append(CharSequence). This fixes #51 from github. Thanks to Mikhail Mazurskiy and Fabian Lange.,3328387a53e6abc26e171b97d8d3dc1c2b5d4971,src/test/java/org/apache/commons/lang3/text/StrBuilderTest.java,StrBuilder;StrBuilderTest,maven_pass,1.0,1.0,1.0,1.0,0,0,0,0,663,663,0,0,1,1,
ok,deepseek-v4-pro,265,Added ImmutablePair factory methods left() and right().,341aaa797d515a1fce5def6b41cdc481701ad389,src/test/java/org/apache/commons/lang3/tuple/ImmutablePairTest.java,ImmutablePair;ImmutablePairTest,maven_pass,1.0,1.0,1.0,1.0,44,44,7,7,60,60,6,6,4,4,
ok,deepseek-v4-pro,267,"Add DurationUtils.get(String, TemporalUnit, long)",35f35e9e1cee8b53fd4c562534de79c6213d7aaf,src/test/java/org/apache/commons/lang3/time/DurationUtilsTest.java,DurationUtils;DurationUtilsTest,maven_pass,0.8551,0.875,1.0,1.0,59,69,17,20,70,80,16,16,3,3,
ok,deepseek-v4-pro,268,Add BasicThreadFactory.builder() and deprecate BasicThreadFactory.Builder(),35fee6998b8d92c047f6db82fde825810fc26f4a,src/test/java/org/apache/commons/lang3/concurrent/BasicThreadFactoryTest.java,BasicThreadFactory;BasicThreadFactoryTest,maven_pass,1.0,1.0,1.0,1.0,0,0,0,0,23,23,0,0,2,2,
ok,deepseek-v4-pro,269,LANG-1082: Add option to disable the objectsTriviallyEqual test in DiffBuilder. This fixes #44 from github. Thanks to Jonathan Baker.,38ed1a07259862eceaad05c6581b7f34e85f6be7,src/test/java/org/apache/commons/lang3/builder/DiffBuilderTest.java,DiffBuilder;DiffBuilderTest,maven_pass,1.0,1.0,1.0,1.0,0,0,0,0,62,62,0,0,2,2,
ok,deepseek-v4-pro,270,"StringUtils.join(Iterator, String) should only return null when the Iterator is null",39f08ac62fc4e51b1c5bcc93ae2b12d4033bd05e,src/test/java/org/apache/commons/lang3/StringUtilsTest.java,StringUtils;StringUtilsTest,maven_pass,1.0,1.0,1.0,1.0,1365,1365,229,229,1510,1510,11,11,0,0,
ok,deepseek-v4-pro,271,[LANG-1729] NumberUtils.isParsable() returns true for full width Unicode digits for inputs with a decimal point,3bd1625859000571b99b4193df1360ab18a33910,src/test/java/org/apache/commons/lang3/math/NumberUtilsTest.java,NumberUtils;NumberUtilsTest,maven_pass,1.0,1.0,1.0,1.0,462,462,96,96,635,635,3,3,0,0,
ok,deepseek-v4-pro,272,Add StopWatch.getStopInstant() and deprecate getStopTime(),3ebd20002ef35b690ee0314bac254013df3f85c5,src/test/java/org/apache/commons/lang3/time/StopWatchTest.java,StopWatch;StopWatchTest,maven_pass,1.0,1.0,1.0,1.0,13,13,2,2,50,50,1,1,1,1,
ok,deepseek-v4-pro,273,Add SystemUtils.getUserDirPath(),421229b42f79a41d1eb7f4e9d9f1dabef56270d3,src/test/java/org/apache/commons/lang3/SystemUtilsTest.java,SystemUtils;SystemUtilsTest,maven_pass,1.0,1.0,1.0,1.0,1014,1014,18,18,1123,1123,1,1,1,1,
ok,deepseek-v4-pro,274,Add LANG-1261 to changes.xml,42f2058c83f256d8654b349d5249d6f59920f88b,src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,ArrayUtils;ArrayUtilsTest,maven_pass,1.0,1.0,1.0,1.0,1220,1220,145,145,1587,1587,1,1,1,1,
ok,deepseek-v4-pro,275,LANG-1087: NumberUtils#createNumber() returns positive BigDecimal when negative Float is expected. Thanks to Renat Zhilkibaev.,45a6467088a08e447d7f2983551021b91c70ab49,src/test/java/org/apache/commons/lang3/math/NumberUtilsTest.java,NumberUtils;NumberUtilsTest,maven_pass,1.0,1.0,1.0,1.0,334,334,59,59,508,508,6,6,1,1,
ok,deepseek-v4-pro,276,"Add JavaVersion.JAVA_19, JavaVersion.JAVA_20 and JavaVersion.JAVA_21",471e8da5979aa853216eef8d8e1860b3e81852b3,src/test/java/org/apache/commons/lang3/JavaVersionTest.java,JavaVersion;JavaVersionTest,maven_pass,1.0,1.0,1.0,1.0,0,0,0,0,31,31,0,0,0,0,
ok,deepseek-v4-pro,277,"<action issue=""LANG-970"" type=""add"" dev=""ggregory"">Add APIs MutableBoolean setTrue() and setFalse()</action>",4b718f6e5a90a0922373bd1d2452d418fe6bdf54,src/test/java/org/apache/commons/lang3/mutable/MutableBooleanTest.java,MutableBoolean;MutableBooleanTest,maven_pass,1.0,1.0,1.0,1.0,0,0,0,0,40,40,0,0,0,0,
ok,deepseek-v4-pro,278,LANG-1312: LocaleUtils#toLocale does not support language followed by UN M.49 numeric-3 area code (closes #239),4bd982d1a1df87724682c17c39bf27b5cbe389be,src/test/java/org/apache/commons/lang3/LocaleUtilsTest.java,LocaleUtils;LocaleUtilsTest,maven_pass,1.0,1.0,1.0,1.0,37,37,5,5,45,45,0,0,1,1,
ok,deepseek-v4-pro,279,Add org.apache.commons.lang3.SystemUtils.IS_OS_NETWARE,4c39aa2ca612e6087f2a7edc90f88e5555b7cb27,src/test/java/org/apache/commons/lang3/SystemUtilsTest.java,SystemUtils;SystemUtilsTest,maven_pass,1.0,1.0,1.0,1.0,1414,1414,19,19,1532,1532,0,0,0,0,
ok,deepseek-v4-pro,280,[LANG-1613] - BigDecimal is created when you pass it the minimum values… #642.,4cf3dc8c8f4ab9c353de64e79c4de113eec93473,src/test/java/org/apache/commons/lang3/math/NumberUtilsTest.java,NumberUtils;NumberUtilsTest,maven_pass,1.0,1.0,1.0,1.0,423,423,93,93,638,638,23,23,0,0,
ok,deepseek-v4-pro,281,"Fix StackOverflowError in TypeUtils.typeVariableToString(TypeVariable), TypeUtils.toString(Type)",4e228a53509bd8cb01220939906a538dcd1baa40,src/test/java/org/apache/commons/lang3/reflect/TypeUtilsTest.java,TypeUtils;TypeUtilsTest,maven_pass,1.0,1.0,1.0,1.0,339,339,103,103,342,342,2,2,1,1,
ok,deepseek-v4-pro,283,Add SystemUtils.getJavaHomePath(),5035fdd788bc8e77bd90b52d49f70903044e7e63,src/test/java/org/apache/commons/lang3/SystemUtilsTest.java,SystemUtils;SystemUtilsTest,maven_pass,1.0,1.0,1.0,1.0,1013,1013,17,17,1121,1121,1,1,1,1,
ok,deepseek-v4-pro,284,Avoid NPE in MutableObject#equals() for null content,514f6751ab29dbdc6b44995555474fbec88dcd97,src/test/java/org/apache/commons/lang3/mutable/MutableObjectTest.java,MutableObject;MutableObjectTest,maven_pass,1.0,1.0,1.0,1.0,0,0,0,0,30,30,0,0,0,0,
ok,deepseek-v4-pro,285,[LANG-1332] ImmutableTriple.nullTriple(),585b1cb97b4b9e81b55d68e04b6c1e1195058a8f,src/test/java/org/apache/commons/lang3/tuple/ImmutableTripleTest.java,ImmutableTriple;ImmutableTripleTest,maven_pass,1.0,1.0,1.0,1.0,26,26,3,3,45,45,8,8,6,6,
ok,deepseek-v4-pro,286,LANG-1149 Ability to throw checked exceptions without declaring them,59022fb870c2c45a27e00943003c5acdeddaeec3,src/test/java/org/apache/commons/lang3/exception/ExceptionUtilsTest.java,ExceptionUtils;ExceptionUtilsTest,maven_pass,1.0,1.0,1.0,1.0,135,135,59,59,160,160,3,3,2,2,
ok,deepseek-v4-pro,287,LANG-972 NumberUtils#isNumber does not allow for hex 0XABCD,5a509030a946646780e963b9f492a4eaff734116,src/test/java/org/apache/commons/lang3/math/NumberUtilsTest.java,NumberUtils;NumberUtilsTest,maven_pass,1.0,1.0,1.0,1.0,298,298,55,55,472,472,0,0,1,1,
ok,deepseek-v4-pro,288,[LANG-1506] Allow a StopWatch to carry an optional message.,5ac643368ddeb928af0e7cf8705b52b9beb31053,src/test/java/org/apache/commons/lang3/time/StopWatchTest.java,StopWatch;StopWatchTest,maven_pass,1.0,1.0,1.0,1.0,10,10,2,2,63,63,4,4,6,6,
ok,deepseek-v4-pro,289,"[LANG-1569] Add ArrayUtils.get(T[], index, T) to provide an out-of-bounds default value",5b699d076518cbf2dddc286f65cb06d0873dae16,src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,ArrayUtils;ArrayUtilsTest,maven_pass,1.0,1.0,1.0,1.0,2798,2798,175,175,3249,3249,21,21,2,2,
ok,deepseek-v4-pro,290,"Fix NullPointerException in ReflectionDiffBuilder.getExcludeFieldNames() when instance created with ReflectionDiffBuilder.ReflectionDiffBuilder(T, T, ToStringStyle)",5bcedccec3ed93586947a5df0d49775aee7a37c7,src/test/java/org/apache/commons/lang3/builder/ReflectionDiffBuilderTest.java,ReflectionDiffBuilder;ReflectionDiffBuilderTest,maven_pass,1.0,1.0,1.0,1.0,2,2,1,1,36,36,0,0,1,1,
ok,deepseek-v4-pro,291,RandomStringUtils.random() methods may not return when asked to generate only letters or only numbers while provided with a range that contains neither,5d46a39e450f5dd69027329c9bc0542c113a04be,src/test/java/org/apache/commons/lang3/RandomStringUtilsTest.java,RandomStringUtils;RandomStringUtilsTest,maven_pass,1.0,1.0,1.0,1.0,8,8,5,5,102,102,2,2,2,2,
ok,deepseek-v4-pro,293,"Add ArrayUtils.containsAny(Object[], Object...).",5def1c8d634f12a265662f38188cd611aa1e574b,src/test/java/org/apache/commons/lang3/ArrayUtilsTest.java,ArrayUtils;ArrayUtilsTest,maven_pass,1.0,1.0,1.0,1.0,2832,2832,182,182,3283,3283,16,16,1,1,
ok,deepseek-v4-pro,294,LANG-1447: java 12 final modifier is no longer mutable,5f7812ee1c2f583e1a1902c96b5b519e86699250,src/test/java/org/apache/commons/lang3/reflect/FieldUtilsTest.java,FieldUtils;FieldUtilsTest,maven_pass,1.0,1.0,1.0,1.0,369,369,97,97,348,348,0,0,0,0,
ok,deepseek-v4-pro,295,Add SystemUtils.IS_JAVA_17,6001ae8a0c9f5815ee368ae1967d6de1b786a9e7,src/test/java/org/apache/commons/lang3/SystemUtilsTest.java,SystemUtils;SystemUtilsTest,maven_pass,1.0,1.0,1.0,1.0,351,351,15,15,590,590,0,0,0,0,
ok,deepseek-v4-pro,296,LANG-1299 - Add method for converting string to an array of code points,600eb9eb99dc5c03b047e3c81b49ee4769787c6a,src/test/java/org/apache/commons/lang3/StringUtilsTest.java,StringUtils;StringUtilsTest,maven_pass,1.0,1.0,1.0,1.0,1257,1257,193,193,1403,1403,3,3,1,1,
ok,deepseek-v4-pro,297,LANG-1364: ExceptionUtils#getRootCause(Throwable t) should return t if no lower level cause exists,60412131f3679b720bcaaaf3dea4be666cefea7a,src/test/java/org/apache/commons/lang3/exception/ExceptionUtilsTest.java,ExceptionUtils;ExceptionUtilsTest,maven_pass,1.0,1.0,1.0,1.0,144,144,66,66,169,169,6,6,0,0,
ok,deepseek-v4-pro,298,LANG-993: Add zero copy write method to StrBuilder; LANG-994: Add zero copy read method to StrBuilder. Thanks to Mikhail Mazursky.,612595106054d0ff2320cc15f88cfef8959e1531,src/test/java/org/apache/commons/lang3/text/StrBuilderTest.java,StrBuilder;StrBuilderTest,maven_pass,1.0,1.0,1.0,1.0,0,0,0,0,661,661,0,0,10,10,
ok,deepseek-v4-pro,300,"Add Streams.nonNull(T), non-varargs variant",64736630706adf9e2cbb482fbfcbdc81a9dc02f7,src/test/java/org/apache/commons/lang3/stream/StreamsTest.java,Streams;StreamsTest,maven_pass,1.0,1.0,1.0,1.0,28,28,15,15,40,40,4,4,1,1,
ok,deepseek-v4-pro,301,LANG-1003: DurationFormatUtils are not able to handle negative durations/periods. Reported by Michael Osipov.,64ef8a80224443c81dfb198cbc567e1b2b9356a2,src/test/java/org/apache/commons/lang3/time/DurationFormatUtilsTest.java,DurationFormatUtils;DurationFormatUtilsTest,maven_pass,1.0,1.0,1.0,1.0,132,132,15,15,135,135,6,6,6,6,
ok,deepseek-v4-pro,302,Fix generics in org.apache.commons.lang3.stream.Streams.toArray(Class) signature,6622a46857509a8920a3f085dbca007286c703ac,src/test/java/org/apache/commons/lang3/stream/StreamsTest.java,Streams;StreamsTest,maven_pass,1.0,1.0,1.0,1.0,46,46,20,20,58,58,4,4,1,1,
ok,deepseek-v4-pro,303,Add CalendarUtils.toZonedDateTime(Calendar),666ad13656c690b310fc2c6487dd60b6ed72a5ed,src/test/java/org/apache/commons/lang3/time/CalendarUtilsTest.java,CalendarUtils;CalendarUtilsTest,maven_pass,1.0,1.0,1.0,1.0,5,5,2,2,34,34,0,0,1,1,
ok,deepseek-v4-pro,304,Fix NullPointerException in StopWatch.getStopTime(),677e57f56bfae93af520637d47a615013c930266,src/test/java/org/apache/commons/lang3/time/StopWatchTest.java,StopWatch;StopWatchTest,maven_pass,1.0,1.0,1.0,1.0,18,18,2,2,133,133,1,1,1,1,
ok,deepseek-v4-pro,305,[LANG-1697] TypeUtils.getRawType() throws a NullPointerException on Wildcard GenericArrayType,69c4dddbdecc3bf0bfb565e60d6a9a0f7f0eaea0,src/test/java/org/apache/commons/lang3/reflect/TypeUtilsTest.java,TypeUtils;TypeUtilsTest,maven_pass,1.0,1.0,1.0,1.0,217,217,98,98,221,221,8,8,1,1,
ok,deepseek-v4-pro,306,"Add RegExUtils.replacePattern(CharSequence, String, String) and deprecate RegExUtils.replacePattern(String, String, String)",6b81f9e6cf42eae235c7ab505d967f60a42d7d66,src/test/java/org/apache/commons/lang3/RegExUtilsTest.java,RegExUtils;RegExUtilsTest,maven_pass,1.0,1.0,1.0,1.0,140,140,25,25,140,140,26,26,2,2,
ok,deepseek-v4-pro,307,[LANG-1727] EventListenerSupport doesn't document ordering of events,6e2741da4d1ef471c7c552b91409b2deecbfcec9,src/test/java/org/apache/commons/lang3/event/EventListenerSupportTest.java,EventListenerSupport;EventListenerSupportTest,maven_pass,1.0,1.0,1.0,1.0,10,10,3,3,32,32,0,0,0,0,
ok,deepseek-v4-pro,308,Add CalendarUtils.getInstance(),6e3e6e2467ecad07099c2908df543f191a6007e1,src/test/java/org/apache/commons/lang3/time/CalendarUtilsTest.java,CalendarUtils;CalendarUtilsTest,maven_pass,1.0,1.0,1.0,1.0,5,5,2,2,30,30,3,3,0,0,
ok,deepseek-v4-pro,309,[LANG-1360] Add methods to ObjectUtils to get various forms of class names in a null-safe manner,6ea2fc8d38e035bafaa92c7d3b007be38c2e9000,src/test/java/org/apache/commons/lang3/ObjectUtilsTest.java,ObjectUtils;ObjectUtilsTest,maven_pass,1.0,1.0,1.0,1.0,159,159,112,112,167,167,9,9,3,3,
ok,deepseek-v4-pro,311,Add DurationUtils.since(Temporal),6eb223bb8c68540e3f2bfa08c3d87b4cf7dfb544,src/test/java/org/apache/commons/lang3/time/DurationUtilsTest.java,DurationUtils;DurationUtilsTest,maven_pass,1.0,1.0,1.0,1.0,38,38,11,11,49,49,3,3,1,1,
ok,deepseek-v4-pro,312,EnumUtils.getEnumSystemProperty(...).,700be0d8c1abff745020bbe6ed44a2c4c855a7b3,src/test/java/org/apache/commons/lang3/EnumUtilsTest.java,EnumUtils;EnumUtilsTest,maven_pass,0.9754,0.9766,0.0,0.0,198,203,63,66,209,214,0,5,0,1,
ok,deepseek-v4-pro,313,LANG-1016: NumberUtils#isParsable method(s). Thanks to Juan Pablo Santos Rodríguez.,7022c194e0a5a3f5e92908068d95ddf2216ca70b,src/test/java/org/apache/commons/lang3/math/NumberUtilsTest.java,NumberUtils;NumberUtilsTest,maven_pass,1.0,1.0,1.0,1.0,310,310,56,56,484,484,12,12,1,1,
ok,deepseek-v4-pro,314,"Add ExceptionUtils.forEach(Throwable, Consumer<Throwable>)",70b2250f80ac098e3fbb136bcd765ad90e8d3c0e,src/test/java/org/apache/commons/lang3/exception/ExceptionUtilsTest.java,ExceptionUtils;ExceptionUtilsTest,maven_pass,1.0,1.0,1.0,1.0,236,236,108,108,279,279,14,14,12,12,
ok,deepseek-v4-pro,315,"Applying Thomas Neidhart's patch for LANG-905; fixing a bug in which EqualsBuilder considers two arrays of the same type to be equal, without considering the contents",70b3504b9fe03f267ce0f97c6ff21de5f5fbd2f3,src/test/java/org/apache/commons/lang3/builder/EqualsBuilderTest.java,EqualsBuilder;EqualsBuilderTest,maven_pass,1.0,1.0,1.0,1.0,30,30,9,9,219,219,6,6,1,1,
ok,deepseek-v4-pro,316,Add SystemUtils.IS_JAVA_21,71340db86f0984c415c78c5641d92e287b29d72b,src/test/java/org/apache/commons/lang3/SystemUtilsTest.java,SystemUtils;SystemUtilsTest,maven_pass,1.0,1.0,1.0,1.0,351,351,15,15,722,722,0,0,0,0,
ok,deepseek-v4-pro,317,Update for LANG-1069: CharSet.getInstance documentation does not clearly explain how to include negation character in set. Javadoc expanded and unit tests added to match examples. Based on patch by Arno Noordover.,71f6746f81bb9650f6f228ea204d85ba2c5b7392,src/test/java/org/apache/commons/lang3/CharSetTest.java,CharSet;CharSetTest,maven_pass,1.0,1.0,1.0,1.0,77,77,5,5,204,204,7,7,1,1,
ok,deepseek-v4-pro,318,"[LANG-1657] DiffBuilder: Type constraint for method append(..., DiffResult) too strict #786",739d62630092ee517129c703cd9433bd7e1184d4,src/test/java/org/apache/commons/lang3/builder/DiffBuilderTest.java,DiffBuilder;DiffBuilderTest,maven_pass,1.0,1.0,1.0,1.0,1,1,1,1,97,97,0,0,4,4,
ok,deepseek-v4-pro,319,LANG-944: Add the Jaro-Winkler string distance algorithm to StringUtils - partially applying the patch by Rekha Joshi as submitted for further refinement,7460a856f2be511bd88b2426fefab9585cf953e7,src/test/java/org/apache/commons/lang3/StringUtilsTest.java,StringUtils;StringUtilsTest,maven_pass,1.0,1.0,1.0,1.0,912,912,172,172,1051,1051,10,10,1,1,
ok,deepseek-v4-pro,320,CharSet now maintains iteration order,7489d6e21334673dc56399de7decaaa00f11ebcf,src/test/java/org/apache/commons/lang3/CharSetTest.java,CharSet;CharSetTest,maven_pass,1.0,1.0,1.0,1.0,79,79,6,6,206,206,44,44,0,0,
ok,deepseek-v4-pro,321,Avoid endless loop printing array with MultilineRecursiveToStringStyle,7587431987258e94748d5f2fda1e6ca049a21600,src/test/java/org/apache/commons/lang3/builder/MultilineRecursiveToStringStyleTest.java,MultilineRecursiveToStringStyle;MultilineRecursiveToStringStyleTest,maven_pass,1.0,1.0,1.0,1.0,0,0,0,0,11,11,0,0,1,1,
ok,deepseek-v4-pro,322,[LANG-1146] z/OS identification in SystemUtils. Simplest implementation.,7642423cfa70fc797601afd64ad28ed1609df9d2,src/test/java/org/apache/commons/lang3/SystemUtilsTest.java,SystemUtils;SystemUtilsTest,maven_pass,1.0,1.0,1.0,1.0,146,146,10,10,276,276,0,0,1,1,
ok,deepseek-v4-pro,323,"Push down WordUtils to ""text"" sub-package",76e14e483cc0760f5c94d14e1606644c19101f8e,src/test/java/org/apache/commons/lang3/StringUtilsTest.java,StringUtils;StringUtilsTest,maven_pass,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,
ok,deepseek-v4-pro,324,"Fix edge-case NullPointerException in org.apache.commons.lang3.EnumUtils.getEnum(Class, String, E)",76ec155eea3b1b10b5ddd46e31b38782afbff848,src/test/java/org/apache/commons/lang3/EnumUtilsTest.java,EnumUtils;EnumUtilsTest,maven_pass,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,
ok,deepseek-v4-pro,325,[LANG-1331] ImmutablePair.nullPair(),776b86e99a1ce18a5093db457109807b766d49c1,src/test/java/org/apache/commons/lang3/tuple/ImmutablePairTest.java,ImmutablePair;ImmutablePairTest,maven_pass,1.0,1.0,1.0,1.0,25,25,2,2,35,35,9,9,7,7,
ok,deepseek-v4-pro,326,"Applying Valentin Rocher's patch to LANG-579, adding new regexp and in range methods to Validate",779828c9a2bb5c38c2cd99c2596ff8ba6b755dd8,src/test/java/org/apache/commons/lang3/ValidateTest.java,Validate;ValidateTest,maven_pass,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,
ok,deepseek-v4-pro,328,Conversion.hexTo*() methods now throw IllegalArgumentException instead of StringIndexOutOfBoundsException,7833161882d5c98cafda7b3a69ca4693cd155484,src/test/java/org/apache/commons/lang3/ConversionTest.java,Conversion;ConversionTest,maven_pass,1.0,1.0,1.0,1.0,553,553,56,56,541,541,27,27,0,0,
